type,product,normalized_product,quantity,max,min,avg,month,year,file
ΡΥΖΙ,bali rice parboiled ρύζι μακρύκοκκο 1kg,NaN,1.0,3.39,2.2,3.03,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,tilda ρύζι basmati original 500gr - μπλέ συσκευασία,NaN,0.5,3.89,2.25,3.34,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΡΥΖΙ,σολεας 3a ρύζι καρολίνα 1kg - πράσινη συσκευασία,NaN,1.0,2.45,1.39,1.81,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α φακές χονδρές 1kg,NaN,1.0,3.35,1.99,2.6,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,αγρινο φακές ψιλές 500gr,NaN,0.5,2.95,1.35,1.96,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α φασόλια γίγαντες 500gr,NaN,0.5,4.45,3.15,3.61,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α φασόλια αργεντινής 1kg,NaN,1.0,3.99,1.99,2.71,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α ρεβύθια πλυμμένα χωρίς φλούδα 500gr,NaN,0.5,2.8,1.75,2.27,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,σολεας 3α λουβιά (εισαγώμενα) 1kg,NaN,1.0,4.19,2.6,3.19,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,3 άλφα φασόλια γίγαντες 500gr (α/φοι καραγεωργίου),NaN,0.5,4.19,3.18,3.62,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης φασόλια μέτρια 1kg,NaN,1.0,4.09,2.19,3.23,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης φακές ψιλές 1kg,NaN,1.0,3.74,1.65,2.62,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης φακές χονδρές 1kg,NaN,1.0,3.74,1.65,2.68,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,μιτσιδης ρεβύθια σπαστά αποφλοιωμένα 500gr,NaN,0.5,3.39,1.99,2.82,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,natural life λουβιά 1kg,NaN,1.0,3.49,2.69,3.01,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΟΣΠΡΙΑ,αγρινο φασόλια μέτρια 500gr,NaN,0.5,1.85,1.2,1.53,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΠΟΥΡΓΟΥΡΙ,α. κεπολα πουργούρι ειδικό για πιλάφι 500gr,NaN,0.5,1.85,1.1,1.55,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΠΟΥΡΓΟΥΡΙ,μιτσιδης bulgur wheat για πιλάφι 500gr,NaN,0.5,2.15,1.05,1.69,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΠΟΥΡΓΟΥΡΙ,σολεας 3α πουργούρι για πιλάφι 500gr,NaN,0.5,1.99,1.19,1.48,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης ημιάπαχο (κίτρινο) 2ltr,χαραλαμπίδης - κρίστης ημιάπαχο (κίτρινο) 2ltr,2.0,3.1,2.55,2.7,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης ημιάπαχο (κίτρινο) 1ltr,NaN,1.0,1.6,1.19,1.38,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης πλήρες (κόκκινο) 2ltr,χαραλαμπίδης - κρίστης πλήρες (κόκκινο) 2ltr,2.0,3.1,2.05,2.69,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,λανιτης ημιάπαχο (κίτρινο) 2ltr,λανιτης ημιάπαχο (κίτρινο) 2ltr,2.0,3.1,2.58,2.69,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης delact ημιάπαχο 1ltr,NaN,1.0,1.99,1.53,1.61,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,χαραλαμπίδης - κρίστης άπαχο (μπλέ) 1ltr,NaN,1.0,1.6,1.19,1.38,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,"λανιτης ημιάπαχο (κίτρινο) 1,5ltr",NaN,1.5,2.35,1.95,2.03,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΟ ΓΑΛΑ,λανιτης πλήρες (κόκκινο) 2ltr,λανιτης πλήρες (κόκκινο) 2ltr,2.0,3.1,2.09,2.67,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,αλαμπρα η γιαγια πρόβειο γιαούρτι 700gr,NaN,0.7,3.29,1.99,2.6,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.),χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.) f/f,1.0,4.9,3.65,4.05,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,ζητα στραγγιστό super light 1kg (ροζ συσκ.),NaN,1.0,4.69,2.49,3.37,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.),χαραλαμπίδης - κρίστης στραγγάτο 1kg (καφέ συσκ.) f/f,1.0,4.9,3.65,4.06,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,ζητα super στραγγιστό 1kg (μπλέ συσκ.),ζητα super στραγγιστό 1kg (μπλέ συσκ.) f/f,1.0,4.49,2.65,3.29,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,ζητα super στραγγιστό 0% light 1kg (κίτρινη συσκ.),NaN,1.0,4.49,2.49,3.15,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,χαρ. - κρίστης στραγγάτο 0% 1kg (κίτρινη συσκ.),NaN,1.0,4.9,3.65,4.04,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΓΙΑΟΥΡΤΙ,γ&ι κεσες αυδημου πρόβειο 450gr,NaN,0.45,2.05,1.45,1.87,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,nescafe classic 200gr tin,NaN,0.2,5.99,4.39,5.3,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,nescafe classic 100gr tin,NaN,0.1,4.09,2.99,3.51,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,douwe egberts στιγμ. καφές εσπρέσο 100% arabica 95gr,NaN,0.095,6.99,5.3,6.11,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,jacobs gold επιλεγμένο χαρμάνι 95gr,NaN,0.095,4.7,3.54,4.03,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,jacobs εκλεκτός instant 100gr,NaN,0.1,4.79,3.45,4.4,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,nescafe azera espresso 100% arabica 95gr tin,NaN,0.095,6.67,5.25,5.96,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,celest instant classic 200gr,NaN,0.2,4.77,3.29,3.88,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,καφές λαικού χρυσος 200gr,NaN,0.2,3.45,2.53,2.82,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,γ. χαραλαμπους κλασσικός 200gr,NaN,0.2,3.38,2.49,2.75,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,καφές λαικού χρυσος 500gr,NaN,0.5,7.65,6.29,6.9,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΦΕΣ,γ. χαραλαμπους κλασσικός 500gr,NaN,0.5,7.98,5.99,6.56,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,μιτσιδης αλεύρι φαρίνα '00' 1kg,NaN,1.0,2.05,1.19,1.51,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,μιτσιδης αλεύρι χωριάτικο 1kg,NaN,1.0,2.15,1.29,1.61,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,μιτσιδης αλεύρι για όλες τις χρήσεις 1kg,NaN,1.0,1.6,0.85,1.13,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,θριαμβος αλεύρι φαρίνα '00' 1kg,NaN,1.0,1.8,0.9,1.42,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΕΥΡΙ,θριαμβος αλεύρι χωριάτικο 1kg,NaN,1.0,1.9,0.9,1.54,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΑΧΑΡΗ,ζάχαρη 1kg (φθηνότερη συσκευασία),NaN,1.0,1.1,0.83,0.93,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΥΓΑ,αυγά 12 τεμάχια (μ) - (53gr - 63gr) -(φθηνότερη συσκ.),NaN,12.0,3.99,1.79,2.55,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,philadelphia spread original 200gr,NaN,0.2,2.75,1.59,2.08,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,dirollo cottage cheese 225gr 2.2% λιπαρά,NaN,0.225,2.69,1.79,2.12,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,valio edam slices (17% fat) 250gr x 2,NaN,0.5,8.66,5.4,6.71,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,valio edam slices (24% fat) 250gr x 2,NaN,0.5,7.88,5.24,6.17,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,χαραλαμπίδης - κρίστης φέττα 200gr vaccum π.ο.π,NaN,0.2,3.49,1.95,2.99,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,δωδωνη φέττα 200gr,NaN,0.2,3.99,2.39,3.33,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,αλαμπρα τρίμμα 200gr (μείγμα χαλούμι - αναρή),NaN,0.2,5.2,2.99,3.9,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,la vache qui rit portion (16 τεμάχια) 267gr,NaN,0.267,4.88,3.6,4.25,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,valio gouda slices 250gr x2,NaN,0.5,8.3,5.8,6.54,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,χαρ. - κρίστης χαλλούμι ποπ 200gr (κόκκινη σ.),NaN,0.2,2.99,1.39,2.42,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,λανιτης χαλλούμι ποπ 225gr,NaN,0.225,2.85,1.95,2.59,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΤΥΡΙ,χαρ. - κρίστης αναρή φρέσκια αλατισμένη 300gr,NaN,0.3,1.79,1.15,1.65,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs coco pops chocos 500gr,NaN,0.5,4.9,2.69,3.6,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΒΡΩΜΗ,quaker oats classic 500gr bag,NaN,0.5,2.95,1.79,2.4,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs special k classic 500gr,NaN,0.5,4.29,2.2,3.78,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs coco pops 500gr,NaN,0.5,4.29,2.69,3.59,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,nestle lion cereal 400gr (καραμέλα και σοκολάτα),NaN,0.4,4.41,2.4,3.23,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,kellogs corn flakes 375gr,NaN,0.375,2.89,1.99,2.61,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,nestle fitness ολικής αλέσεως 375gr,NaN,0.375,3.47,2.15,3.03,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΔΗΜΗΤΡΙΑΚΑ,nestle fitness dark chocolate 375gr,NaN,0.375,4.1,2.59,3.58,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου καπνιστή γαλοπούλα sliced 200gr,NaN,0.2,3.65,2.23,3.07,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου λούντζα 'pork loin' sliced 150gr,NaN,0.15,3.7,2.09,3.15,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου ζαμπόν / ηam sliced 300gr,NaN,0.3,4.45,2.63,3.68,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,χρυσοδαλια στήθος καπνιστή γαλοπούλα sliced 200gr,NaN,0.2,3.99,2.55,3.14,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,γρηγοριου streaky bacon sliced 150gr,NaN,0.15,3.32,1.72,2.5,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,snack γαλοπούλα καπνιστή / turkey smoked sliced 200gr,NaN,0.2,3.45,1.85,2.9,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΑΛΛΑΝΤΙΚΑ,χρυσοδαλια μπέικον sliced 300gr,NaN,0.3,4.3,2.35,3.52,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,rio mare tuna in olive oil 160gr x 3 (1 free),NaN,0.48,9.59,6.89,8.35,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,rio mare tuna in olive oil 80gr x 4 (1 free),NaN,0.32,7.59,4.54,6.29,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco white tuna diet in water 185gr x 4 (ειδική τιμή),NaN,0.74,8.95,5.75,7.37,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco tuna rose diet in water 95gr x 4 (ειδική τιμή),NaN,0.38,4.85,3.18,3.94,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ ΤΟΝΟΥ,sevyco white tuna diet in water 95gr x 4 (ειδική τιμή),NaN,0.38,5.46,3.5,4.55,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,tulip chopped ham 200gr,NaN,0.2,3.29,2.18,2.73,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,zwan chopped ham and pork 200gr,NaN,0.2,3.49,2.39,2.92,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,zwan luncheon meat pork 200gr,NaN,0.2,2.49,1.69,2.02,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,karla corned beef 340gr,NaN,0.34,3.3,2.5,2.93,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou evaporated light 400gr (γαλάζια συσκ.),NaN,0.4,1.29,0.79,1.1,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou evaporated 400gr (μπλέ συσκ.),NaN,0.4,1.29,0.79,1.09,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΟΝΣΕΡΒΕΣ,nounou condensed - ζαχαρούχο 397gr,NaN,0.397,1.49,1.05,1.33,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγιος νικολαος 1.5ltr x 6,NaN,9.0,2.85,1.99,2.33,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγρος 1.5ltr x 6,NaN,9.0,2.99,1.69,2.25,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγιος νικολαος 0.50 ltr x 12,NaN,6.0,3.48,2.29,2.79,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,κυκκος 1.5ltr x 6,NaN,9.0,2.69,1.79,2.22,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,αγρος 0.50 ltr x 12,NaN,6.0,3.65,2.25,2.82,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ,κυκκος 0.50 ltr x 12,NaN,6.0,3.35,1.99,2.59,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,edesma θράψαλο ροδέλες (squid rings) 700gr,NaN,0.7,6.8,4.72,6.08,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,findus σολωμός (4 pcs) 500gr,NaN,0.5,20.99,12.69,17.01,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,foodpax σολωμός ατλαντικού portions 125gr x 4,NaN,0.5,16.9,6.8,12.69,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,birds eye breaded cod 4 large fillets 440gr,NaN,0.44,10.99,7.49,9.49,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,nordsea 4 τραγανιστά φιλέτα ψαριού 300gr,NaN,0.3,6.79,3.45,4.52,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,edesma chicken nuggets 900gr,NaN,0.9,8.27,6.29,7.23,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,γρηγοριου hamburgers beef & pork (6 pcs) 480gr,NaN,0.48,5.79,3.35,4.16,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm εν ελλάδη νοστιμιές chicken nuggets 400gr,NaN,0.4,5.24,3.35,4.55,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,γρηγοριου burgers γαλοπούλας (6 pcs) 480gr,NaN,0.48,5.1,2.95,4.41,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,mitsides χωριάτικες ραβιόλες 375gr,NaN,0.375,3.99,3.05,3.7,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm en elladi chicken donner (γύρος κοτοπ.) 330gr,NaN,0.33,6.45,3.99,5.48,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΑΤΕΨΥΓΜΕΝΑ,creta farm en elladi pork donner (γύρος χοιρινός) 330gr,NaN,0.33,6.45,3.99,5.53,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,μιτσιδης χωριάτικα μακαρόνια 500gr (χάρτινη συσκ.),NaN,0.5,2.05,1.19,1.54,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,μιτσιδης spaghetti 500gr,NaN,0.5,1.7,0.89,1.27,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,melissa spaghetti no 6 500gr,NaN,0.5,1.65,0.89,1.23,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,barilla spaghetti no 5 500gr,NaN,0.5,1.69,0.89,1.35,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,melissa κριθαράκι (orzo) 500gr,NaN,0.5,1.8,0.99,1.4,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,μιτσιδης κριθαράκι (orzo) 500gr,NaN,0.5,1.85,0.89,1.41,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,barilla linguini 500gr,NaN,0.5,1.85,1.25,1.67,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΖΥΜΑΡΙΚΑ,melissa penne rigate 500gr,NaN,0.5,1.75,0.97,1.4,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΧΟΡΤΑ,χόρτα δέσμης,χόρτα δέσμης,1.0,0.5,0.3,0.38,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΧΟΡΤΑ,πατάτες φρέσκες (kg),πατάτες φρέσκες (kg),1.0,1.39,0.79,1.02,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΧΟΡΤΑ,ντομάτες α (kg),ντομάτες α (kg),1.0,4.0,1.99,3.74,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΧΟΡΤΑ,αγγουράκια θερμοκηπίου (kg),αγγουράκια θερμοκηπίου (kg),1.0,1.75,0.85,1.39,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΧΟΡΤΑ,αγγουράκια χωραφιού (kg),αγγουράκια χωραφιού (kg),1.0,2.25,0.95,1.69,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,χοιρινός λαπάς με κόκκαλο (kg),χοιρινός λαπάς με κόκκαλο (kg),1.0,6.45,4.49,5.3,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλέτο (kg),χοιρινή μπριζόλα φιλέτο (kg),1.0,6.45,4.25,4.96,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,χοιρινός κιμάς (από μερί) (kg),NaN,1.0,6.5,3.69,4.89,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,κοτόπουλο ολόκληρο (kg) (χαμηλότερη τιμή),κοτόπουλο ολόκληρο (kg),1.0,4.5,2.79,3.72,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,κοτόπουλο στήθος φιλέτο (kg) (χαμηλότερη τιμή),κοτόπουλο φιλέτο (kg),1.0,10.99,6.5,7.98,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,αμνοερίφια μικρά (kg),NaN,1.0,11.0,6.99,8.6,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,"βοδινό top-side (kg) (ψαχνό, χωρίς κόκκαλο και λίπος)",βοδινό top-side (kg),1.0,13.99,6.95,10.05,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,βοδινός κιμάς (kg) (από κουτάλα καθαρισμένη),βοδινός κιμάς (kg),1.0,10.0,5.9,7.84,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΚΡΕΑΣ,κουνέλι (kg) (χαμηλότερη τιμή),NaN,1.0,10.49,5.99,9.24,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,λαβράκι μεγάλο (kg),NaN,1.0,19.95,7.49,11.32,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,τσιπούρα μεγάλη (kg),NaN,1.0,15.99,7.15,8.86,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,γόπες (kg),NaN,1.0,12.6,7.95,9.84,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,μπαρμπούνι (kg),NaN,1.0,28.95,16.99,25.85,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,καλαμάρι μεγάλο (kg),καλαμάρι μεγάλο (kg),1.0,19.99,9.95,17.86,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,καλαμάρι μικρό (kg),καλαμάρι μικρό  (kg),1.0,15.95,11.45,12.66,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,χταπόδι μεγάλο (kg),χταπόδι μεγάλο (kg),1.0,23.99,17.0,20.79,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΦΡΕΣΚΑ ΨΑΡΙΑ/ΜΑΛΑΚΙΑ,χταπόδι μικρό (kg),NaN,1.0,19.85,9.95,13.37,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,ψωμί άσπρο μεγάλο (900gr - 1000gr) (χαμηλότερη τιμή),ψωμί άσπρο μεγάλο (kg),1.0,2.4,0.99,1.57,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,ψωμί άσπρο μικρό (450gr-500gr)(χαμηλότερη τιμή),ψωμί άσπρο μικρό 500gr,0.5,1.85,0.75,1.24,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice άσπρο μεγάλο (900gr - 1000gr) (χαμηλότερη τιμή),NaN,1.0,2.75,1.19,1.86,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice άσπρο μικρό (450gr-500gr) (χαμηλότερη τιμή),NaN,0.5,2.45,0.95,1.59,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice ολικής αλέσεως μεγάλο (900gr - 1000gr) (χαμηλότερη τιμή),NaN,1.0,2.75,1.15,1.89,5,2022,ΒασικάΚαταναλωτικάΑγαθά
ΨΩΜΙ,slice ολικής αλέσεως μικρό (450gr-500gr) (χαμηλότερη τιμή),NaN,0.5,2.55,1.0,1.69,5,2022,ΒασικάΚαταναλωτικάΑγαθά
